t,x
112.68244725100207, 29.73490635004664
113.10048988714952, 32.6127832816557
116.0625005251792, 35.62521112203484
116.17173779693634, 38.36633139227105
117.5477072777232, 41.24326300133606
118.5833606426513, 44.39465325569084
121.22606233246786, 47.40739620358467
121.62309780096972, 50.55941667296881
123.29736906232411, 53.71017671229423
124.04522423050746, 56.450666767501076
125.09138117925839, 59.46498525296832
126.45684707622245, 62.47898863092088
